"sequence","SUBHOLDING","NAMA LOKASI","REGION","TIPE FASILITAS","ID FASILITAS","NPS","Group_NPS","Numeric_NPS","Overall Satisfaction","Group_Overall Satisfaction","Numeric_Overall Satisfaction","Saran dan Masukan","Tags_Saran dan Masukan","Sentiment_Saran dan Masukan","People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Survey Type","Final Tag Facility","Trigger Time","Response Imports","Campaign Id"
"1","API","SUB","4","T2, CENTRALIZE","SUB-SCP-T2- CENTRALIZE",,,,"1","Not Satisfied","1",,,,,,,,,,"4eac86e4-748c-4b0e-8c43-9fb90e2d8ff0","Partial",,"22-05-2026 15:19:11",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"2","API dan IAS","CGK T2","1","PRAYING ROOM T2D - CURBSIDE KEBERANGKATAN","API-PRAYING ROOM-CGK T2-PCI D PR",,,,"5","Satisfied","5","Coba tolong petugas cleaning service nya harus lebih bersih lagi, sepatunya masuk sampai ke tempat pengambilan air wudhu hanya untuk inspeksi anak buah nya yang lagi kerja didalam","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative",,,"5","5","5","5","2bb43357-19c5-4648-b316-c11e20945dcc","Completed",,"22-05-2026 07:57:39",,"142385",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"3","API","BPN","6","NURSERY ROOM (C7 Ruang Tunggu Depan Gate 8)","BPN-NS-C7",,,,"5","Satisfied","5","Untuk semua fasilitas, baik semua.. pelayanan baik.. ramah dan bersih..","Customer Service and Staff Behavior","Positive",,,"5","5","5","5","1afc0093-c692-4dc6-8324-5f4c1ead1f02","Partial",,"22-05-2026 09:14:07",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"4","API","YIA","4","BOARDING LOUNGE DOMESTIK / GATE 1B","YIA-BR1B",,,,"4","Satisfied","4","Lounge all ready comfy","Waiting Area Comfort and Seating Arrangements","Positive","3","3","5","5","4","4","0f4ae73e-8c97-459a-9097-5b0c3a50d7b6","Completed",,"22-05-2026 11:03:26",,"118187",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"5","API dan IAS","KNO","3","TOILET,A4 WANITA","KNO-TW-A04",,,,"5","Satisfied","5",,,,,,,,,,"32c6e6ed-ecc2-4041-a63c-edc5df6c5cc9","Partial",,"21-05-2026 18:33:27",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"6","API dan IAS","UPG","5","TOILET 2G GATE 10 WANITA","UPG-TOILET-2G_W",,,,"5","Satisfied","5",,,,,,,,,,"9f9a0f02-8dd9-4a82-a7cd-fec1ad807add","Partial",,"21-05-2026 20:32:57",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"7","API dan IAS","CGK T1","1","TOILET T1B - CHECKIN WANITA","B. HCI. W",,,,"5","Satisfied","5","Sudah tercukupi","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","fb436b71-2338-481d-abaa-b72df6a77d75","Completed",,"22-05-2026 03:35:06",,"109620",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"8","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"3","Neutral","3","Tlg pindahkan tempat wudhu jangan persis sebelahan dengan urinoir. Tidak pantas.","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","3","3","3","3","1","1","6585de30-1893-4bb3-9c0f-7841f03c4219","Completed",,"22-05-2026 06:46:03",,"206288",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"9","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 14 PRIA","D.F.04.P",,,,"5","Satisfied","5",,,,"5","5","5","5","5","5","692984b0-fd56-466d-b31e-690aa655fed0","Completed",,"22-05-2026 06:46:32",,"119106",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"10","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"5","Satisfied","5","Pertahankan kebersihan","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","15536210-b223-4cbb-b9d4-a36466f60fe9","Completed",,"22-05-2026 06:58:56",,"32389",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
