"sequence","SUBHOLDING","NAMA LOKASI","REGION","TIPE FASILITAS","ID FASILITAS","NPS","Group_NPS","Numeric_NPS","Overall Satisfaction","Group_Overall Satisfaction","Numeric_Overall Satisfaction","Saran dan Masukan","Tags_Saran dan Masukan","Sentiment_Saran dan Masukan","People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Survey Type","Final Tag Facility","Trigger Time","Response Imports","Campaign Id"
"12","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 12 PRIA","D.F.02.P",,,,"5","Satisfied","5","Bersih dan wangi","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","13fe394e-cbc6-4a39-b2e4-ee3428260c85","Completed",,"05-06-2026 17:10:38",,"106026",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"13","API dan IAS","CGK T3","1","TOILET T3 INT - SCP PRIA","I.S.02.P",,,,"5","Satisfied","5","Toilet kering","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Neutral","5","5","5","5","5","5","89bbfcfc-f9b2-4315-8b52-07319e06027c","Completed",,"05-06-2026 17:27:42",,"39145",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"14","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 13 PRIA","D.F.03.P",,,,"5","Satisfied","5",,,,"5","5","5","5","5","5","66753ad9-056e-44ce-b2d5-6affb8f43688","Completed",,"05-06-2026 19:51:52",,"141402",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"15","API dan IAS","KNO","3","TOILET,A3 WANITA","KNO-TW-A03",,,,"5","Satisfied","5","Excellent","Operational Efficiency and Overall Satisfaction (Flight Punctuality, Service Quality, Facility Improvements)","Positive","5","5","5","5","5","5","59f579d5-a504-41f6-aa7b-5f8bddbd33b7","Completed",,"05-06-2026 22:26:13",,"25968",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"16","API dan IAS","CGK T3","1","TOILET T3 INT - ARRIVAL CORRIDOR BBKK-IMIGRASI PRIA","I.G.05.P",,,,"5","Satisfied","5","Toilet bersih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","85728e7d-1a03-419f-a6be-ef74f7141e80","Completed",,"06-06-2026 02:11:10",,"17936",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"17","API dan IAS","CGK T3","1","TOILET T3 INT - ARRIVAL CORRIDOR BBKK-IMIGRASI PRIA","I.G.05.P",,,,"5","Satisfied","5","Toilet bersih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","4d687ab4-0929-4f4d-9abd-b4a48c6e2ca4","Completed",,"06-06-2026 02:11:38",,"23000",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"18","API dan IAS","CGK T3","1","TOILET T3 INT - ARRIVAL CORRIDOR GATE 8 PRIA","I.G.06.P",,,,"5","Satisfied","5","Anti bakteri","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Neutral","5","5","5","5","5","5","c5803ba2-8a43-4569-afc0-0ea414ad26c1","Completed",,"06-06-2026 04:50:52",,"120409",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"19","API dan IAS","CGK T3","1","TOILET T3 DOM - ARRIVAL PRIA","D.G.05.P",,,,"5","Satisfied","5","Toilet bagus,bersih & harum","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","76f93f8d-5183-4ebc-9e32-63ba5e74f9c9","Completed",,"06-06-2026 07:30:44",,"33349",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"20","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"5","Satisfied","5","Baik","Operational Efficiency and Overall Satisfaction (Flight Punctuality, Service Quality, Facility Improvements)","Neutral","5","5","5","5","5","5","257b51b7-168b-4e53-be08-508be6afa4ec","Partial",,"06-06-2026 07:11:12",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"21","API dan IAS","CGK T3","1","TOILET T3 INT - ARRIVAL CORRIDOR BBKK-IMIGRASI PRIA","I.G.05.P",,,,"5","Satisfied","5","Bersih dan rapih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","7431b700-a226-4843-8a8b-1107b57590b5","Completed",,"06-06-2026 08:18:51",,"21478",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"22","API dan IAS","KNO","3","TOILET,A3 WANITA","KNO-TW-A03",,,,"5","Satisfied","5",,,,,,,,,,"1afbbed6-0899-4fd7-93db-32b012f5052b","Partial",,"06-06-2026 08:05:32",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"23","API dan IAS","KNO","3","TOILET,A8 PRIA","KNO-TP-A08",,,,"4","Satisfied","4","Dijaga kebersihannya, dilap rutin, aroma nya di buat lbh mantap lagi, petugasnya sangat ramah.","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","fff99cf6-afa3-42f7-9ef0-1833a5140c2e","Completed",,"06-06-2026 09:10:41",,"125921",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"24","API dan IAS","BPN","6","TOILET A5 - WANITA","BPN-TOILET-A5-W",,,,"1","Not Satisfied","1","Cleaning service yang jutek , dan tidak sopan kpda penumpang, saya di toilet sdg sakit perut sekitar 15-20 menit dibilang lama dikamar mandi , kurang ajar tidak sopan kata- kata yang tidak baik","Customer Service and Staff Behavior","Negative","1","1","3","3","1","1","4fdfbd6d-9ee4-4f06-bd74-bd4899c9b448","Completed",,"06-06-2026 11:59:55",,"137882",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"25","API dan IAS","UPG","5","TOILET 1A KEDATANGAN DOM TS 1 LANTAI 1 PRIA","UPG-TOILET-1A_P",,,,"4","Satisfied","4",,,,,,,,,,"4a93ecce-0e86-4903-ad3a-f295a3755de0","Partial",,"06-06-2026 12:29:53",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"26","API dan IAS","SUB","4","T1,LOBBY 2 DANTE,PRIA","SUB-TOILE-T1-LOBBY 2 DANTE,PRIA",,,,"1","Not Satisfied","1","Toilet panas tidak ada ventilasi udara yang cukup kotor basah dan bau","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Negative","3","3","3","3","1","1","44a8afd0-5518-4e2c-b291-416ce0452454","Completed",,"06-06-2026 13:32:40",,"47791",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"27","API dan IAS","CGK T3","1","TOILET T3 DOM - ARRIVAL CORRIDOR GATE 15 WANITA","D.G.08.W",,,,"5","Satisfied","5","Sangat baik","Operational Efficiency and Overall Satisfaction (Flight Punctuality, Service Quality, Facility Improvements)","Positive","5","5","5","5","5","5","50a9e0ad-ed37-49e4-be9f-73d644d8901e","Completed",,"06-06-2026 13:46:59",,"403056",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"28","API dan IAS","CGK T3","1","TOILET T3 DOM - ARRIVAL CORRIDOR GATE 14 WANITA","D.G.07.W",,,,"5","Satisfied","5","Sudah baik","Operational Efficiency and Overall Satisfaction (Flight Punctuality, Service Quality, Facility Improvements)","Positive","5","5","5","5","5","5","b625fdc5-08c5-4096-9b5b-8eb3bad99ab0","Completed",,"06-06-2026 13:57:34",,"70389",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"29","API dan IAS","CGK T3","1","TOILET T3 DOM - ARRIVAL CORRIDOR GATE 16 PRIA","D.G.09.P",,,,"5","Satisfied","5","Toilet bersih kering dan wangi","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","565ae4ed-d6d6-4599-98d0-296e6aa14db2","Completed",,"06-06-2026 14:09:53",,"83534",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"30","API dan IAS","KNO","3","TOILET,P1 PRIA","KNO-TP-P01",,,,"5","Satisfied","5","Nil",,"Neutral","5","5","5","5","5","5","a238b178-89ff-4a35-8682-b3c0ece4566a","Completed",,"06-06-2026 14:52:38",,"32942",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"31","API dan IAS","CGK T3","1","TOILET T3 INT - ARRIVAL CORRIDOR GATE 5 PRIA","I.G.09.P",,,,"5","Satisfied","5","Toilet bersih, kering, harum dan petugas toilet sigap.","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","1759513c-feba-407c-86fa-151fcd210a34","Completed",,"06-06-2026 15:03:46",,"77825",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
