"sequence","SUBHOLDING","NAMA LOKASI","REGION","TIPE FASILITAS","ID FASILITAS","NPS","Group_NPS","Numeric_NPS","Overall Satisfaction","Group_Overall Satisfaction","Numeric_Overall Satisfaction","Saran dan Masukan","Tags_Saran dan Masukan","Sentiment_Saran dan Masukan","People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Survey Type","Final Tag Facility","Trigger Time","Response Imports","Campaign Id"
"15","API dan IAS","CGK T1","1","TOILET T1B - BOARDING ROOM T1B-2 PRIA","B. BL2. P",,,,"5","Satisfied","5","Toilet Bersih dan Wangin",,,"5","5","5","5","5","5","2e4ee79d-e0a6-4dcb-b513-7a11c8818f7d","Completed",,"14-04-2026 19:13:49",,"31467",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"16","API dan IAS","CGK T1","1","TOILET T1B - BOARDING ROOM T1B-2 WANITA","B. BL2. W",,,,"5","Satisfied","5","Fasilitas lengkap dan Toilet bersih",,,"5","5","5","5","5","5","a43c7578-0daa-45c9-91ad-b81e215d01e5","Completed",,"14-04-2026 19:15:33",,"80403",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"17","API dan IAS","CGK T2","1","TOILET T2D - BAGGAGE CLAIM PRIA","API&IAS-TOILET-CGK T2-HCO D TP",,,,"5","Satisfied","5","TRSDP1 jam 19.23, pegawai laki-laki melayani dengan excellence",,,"5","5","5","5","5","5","e8b9fa26-ac83-4dc4-b739-7a7fee53b195","Completed",,"14-04-2026 19:25:09",,"104897",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"18","API dan IAS","KNO","3","TOILET,A6 WANITA","KNO-TW-A06",,,,"5","Satisfied","5","Toilet nya wangi, petugas nya ramah",,,"5","5","5","5","5","5","1e96f11e-d73b-42cc-81a7-025676befd33","Completed",,"14-04-2026 20:10:45",,"76883",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"19","API dan IAS","KNO","3","TOILET,A6 WANITA","KNO-TW-A06",,,,"3","Neutral","3","Dnn",,,"2","2","3","3","3","3","f4540562-e2ac-4722-9eb0-e6acc6550942","Partial",,"14-04-2026 19:55:27",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"20","API dan IAS","SUB","4","T2,A10,WANITA","SUB-TOILE-T2-A10,WANITA",,,,"2","Not Satisfied","2","Toilet dekat la petit jemma khususnya yang bagian wanita sebaiknya dibersihkan oleh petugas wanita juga",,,"3","3","4","4","4","4","d8863762-2b24-43b0-a046-ad20a627aa7f","Completed",,"14-04-2026 21:14:05",,"220839",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"21","API dan IAS","CGK T2","1","TOILET T2D - BAGGAGE CLAIM PRIA","API&IAS-TOILET-CGK T2-HCO D TP",,,,"3","Neutral","3",,,,,,,,,,"832050a7-4413-4e63-9467-164ee86b8754","Partial",,"14-04-2026 21:38:51",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"22","API dan IAS","CGK T2","1","TOILET T2D - BAGGAGE CLAIM PRIA","API&IAS-TOILET-CGK T2-HCO D TP",,,,"5","Satisfied","5","Penjaganya baik pak bahrudin murah senyumm",,,"5","5","5","5","5","5","79b2f1eb-b59d-4a54-b578-06a1f2143e6d","Completed",,"14-04-2026 22:42:53",,"57919",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"23","API dan IAS","CGK T1","1","TOILET T1B - BOARDING ROOM T1B-2 WANITA","B. BL2. W",,,,"5","Satisfied","5","tetap di pertahankan keramahann petugasnya",,,"5","5","5","5","5","5","de606efd-91bc-493a-a8b9-46c39ad82371","Completed",,"14-04-2026 23:15:58",,"118804",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"24","API dan IAS","CGK T1","1","TOILET T1B - BOARDING ROOM T1B-2 WANITA","B. BL2. W",,,,"5","Satisfied","5","Fasilitas lengkap toiletnya sangat bersih tetap di jaga kebersihannya",,,"5","5","5","5","5","5","c83f9e77-9e28-474b-99ec-49e30349cf81","Completed",,"14-04-2026 23:15:28",,"206056",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"25","API dan IAS","CGK T1","1","TOILET T1B - BOARDING ROOM T1B-2 WANITA","B. BL2. W",,,,"5","Satisfied","5","Tolong dipertahankan kebersihannya",,,"5","5","5","5","5","5","388b82e6-df8d-4f2d-8ee0-5a044f56c800","Completed",,"14-04-2026 23:16:45",,"190725",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"26","API dan IAS","CGK T1","1","TOILET T1B - BOARDING ROOM T1B-2 WANITA","B. BL2. W",,,,"5","Satisfied","5","sangat baikk , dan bersihh",,,"5","5","5","5","5","5","6bc75e76-0760-4873-b829-aee495b78460","Completed",,"14-04-2026 23:15:38",,"158826",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"27","API dan IAS","CGK T2","1","TOILET T2EF - TRANSIT WANITA","API&IAS-TOILET-CGK T2-TRS EF TW",,,,"5","Satisfied","5","Bersih toiletnya",,,"5","5","5","5","5","5","def15f2f-e86a-4473-b788-fdf28656206e","Completed",,"14-04-2026 23:44:02",,"38765",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"28","API dan IAS","CGK T3","1","TOILET T3 INT - BOARDING ROOM GATE 7 WANITA","I.F.03.W",,,,"5","Satisfied","5","Pencahayaan agar lebih terang",,,"5","5","5","5","5","5","9cfd6aaf-4736-442b-bbc1-f74cd61e02c7","Completed",,"15-04-2026 00:00:34",,"58295",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"29","API dan IAS","SUB","4","T2,B4,DIFABEL","SUB-TOILE-T2-B4,DIFABEL",,,,"5","Satisfied","5","Toilet B.4 wanita sangat bersih dan bau wangi meskipun pada malam hari",,,"5","5","5","5","5","5","cb36aa8f-736d-4e24-b91d-181d0bf4601b","Completed",,"15-04-2026 02:55:02",,"88539",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"30","API dan IAS","SUB","4","T2,A10,WANITA","SUB-TOILE-T2-A10,WANITA",,,,"5","Satisfied","5","Toilet A.10 nice and clean is very good 👍",,,"5","5","5","5","5","5","2e49242f-0b25-4bbe-ad2a-d32663fe195d","Completed",,"15-04-2026 03:19:34",,"150533",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"31","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"4","Satisfied","4",,,,,,,,,,"0f7dbd5b-4770-4cd2-84c9-4c5e06be8890","Partial",,"15-04-2026 03:26:06",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"32","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 12 PRIA","D.F.02.P",,,,"5","Satisfied","5","Tetap pertahankan pemeliharaan kebersihan.",,,"5","5","5","5","5","5","30255a49-a29a-4a9b-8240-d56e8728ae92","Completed",,"15-04-2026 05:14:09",,"123473",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"33","API dan IAS","CGK T1","1","TOILET T1B - CHECKIN WANITA","B. HCI. W",,,,"5","Satisfied","5","Toilet bersih dan petugas nya ramah",,,"5","5","5","5","5","5","c1d20539-6183-45a9-afab-158a24ccdef3","Completed",,"15-04-2026 06:46:27",,"214940",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"34","API dan IAS","CGK T3","1","TOILET T3 DOM - ARRIVAL CURBSIDE WANITA","D.G.02.W",,,,"5","Satisfied","5",,,,"5","5","5","5","5","5","80d3117d-5434-4209-8ea2-eb70237f4f1f","Completed",,"15-04-2026 07:05:51",,"34682",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"35","API dan IAS","CGK T1","1","TOILET T1B - CORRIDOR AFTER SCP PRIA","CCD. B1",,,,"5","Satisfied","5",,,,"5","5","5","5","5","5","4dd9f193-2408-4ee7-95f5-b3d62f370b0c","Completed",,"15-04-2026 07:07:00",,"24599",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"36","API dan IAS","CGK T3","1","TOILET T3 INT - BAGGAGE CLAIM WANITA","I.G.04.W",,,,"5","Satisfied","5","Bersih wangi dan petugasnya Ramah",,,"5","5","5","5","5","5","aa17a352-c2c4-47a8-a101-f0373b2cc6f2","Completed",,"15-04-2026 07:27:39",,"67915",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"37","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"5","Satisfied","5","Bersih.. petugas sopan",,,"5","5","5","5","5","5","d4e93ea5-69ea-4c01-b653-0a7b9be8a7b3","Completed",,"15-04-2026 07:31:31",,"132464",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"38","API dan IAS","CGK T1","1","TOILET T1B - BOARDING ROOM T1B-4 PRIA","B. BL4. P",,,,"5","Satisfied","5","Toilet Terminal 1 B bersih",,,"5","5","5","5","5","5","aba2c49b-395e-4586-ad96-03f2bae40a65","Completed",,"15-04-2026 08:06:50",,"79488",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"39","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"5","Satisfied","5","Toilet Bersih, tissue lengkap",,,"5","5","5","5","5","5","97aedc01-f5e7-4bba-b8a3-f76a8d2e7b7c","Completed",,"15-04-2026 08:18:46",,"175851",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"40","API dan IAS","CGK T3","1","TOILET T3 INT - BOARDING ROOM GATE 7 PRIA","I.F.03.P",,,,"3","Neutral","3","sabun sering kosong:mati",,,"3","3","3","3","3","3","cdae6f8d-a8b9-4b48-9401-60f667eb2f05","Partial",,"15-04-2026 07:52:54",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"41","API dan IAS","DPS","2","TOILET KEDATANGAN DOMESTIK MLCP DOM LT3 (WANITA)","DPS-TOILET-DOM.MLCP3-W",,,,"5","Satisfied","5","Bersih harus ramah banget",,,"5","5","5","5","5","5","e503115d-7b68-4508-99e9-3f9c82b666ab","Completed",,"15-04-2026 08:38:29",,"142094",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"42","API dan IAS","CGK T1","1","TOILET T1B - CHECKIN WANITA","B. HCI. W",,,,"5","Satisfied","5","Mantap Toilet Terminal B",,,"5","5","5","5","5","5","9779b8c3-c260-464d-b06d-d3fbe567ddd4","Partial",,"15-04-2026 08:16:27",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"43","API dan IAS","CGK T3","1","TOILET T3 DOM - ARRIVAL CORRIDOR GATE 15 PRIA","D.G.08.P",,,,"5","Satisfied","5","Petugasnya sangat ramah dan toiletnya harum",,,"5","5","5","5","5","5","9b13ce91-0a9c-4125-b2c8-6cb4ef0ed541","Completed",,"15-04-2026 08:54:13",,"55510",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"44","API dan IAS","CGK T1","1","TOILET T1B - CORRIDOR BEFORE SCP WANITA","B. SA. W",,,,"5","Satisfied","5",,,,"5","5","5","5","5","5","b7eeefe2-9715-438c-a84c-fe381d2ba3c5","Completed",,"15-04-2026 09:24:38",,"31637",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"45","API dan IAS","CGK T1","1","TOILET T1B - CORRIDOR AFTER SCP PRIA","CCD. B1",,,,"5","Satisfied","5",,,,"5","5","5","5","5","5","8a01fd01-8180-481b-91e7-5c3a300d2e14","Completed",,"15-04-2026 09:30:44",,"28667",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"46","API dan IAS","KNO","3","TOILET,D1 PRIA","KNO-TP-D01",,,,"5","Satisfied","5","Toilet nya bersih petugas nya ramah",,,"5","5","5","5","5","5","ebf35cc4-e9ac-4841-b48d-a4baf0863283","Completed",,"15-04-2026 09:31:29",,"21114",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"47","API dan IAS","CGK T3","1","TOILET T3 DOM - ARRIVAL CORRIDOR GATE 14 PRIA","D.G.07.P",,,,"5","Satisfied","5","Toilet harum dan petugas ramah",,,"5","5","5","5","5","5","11f73341-bb8b-42a6-acea-99fe5f7601ed","Completed",,"15-04-2026 09:37:14",,"56585",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"48","API dan IAS","CGK T3","1","TOILET T3 DOM - SCP PRIA","D.S.02.P",,,,"5","Satisfied","5","Toilet bersih",,,"5","5","5","5","5","5","dec979ca-c2f8-4cc1-8b67-493a17be2b68","Completed",,"15-04-2026 11:01:50",,"29995",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"49","API dan IAS","CGK T1","1","TOILET T1B - CHECKIN WANITA","B. HCI. W",,,,"5","Satisfied","5",,,,"5","5","5","5","5","5","14f90e23-a166-4231-ab5b-a8ffc78e4254","Completed",,"15-04-2026 11:15:25",,"19158",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"50","API dan IAS","BPN","6","TOILET C3 - WANITA","BPN-TOILET-C3-W",,,,"5","Satisfied","5",,,,,,,,,,"755441c0-d0c5-4d59-8c56-4987d11953dd","Partial",,"15-04-2026 10:50:52",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"51","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 12 PRIA","D.F.02.P",,,,"5","Satisfied","5","Toilet bersih dan wangi",,,"5","5","5","5","5","5","735aad3c-fd90-47c9-bc52-6bef775177cc","Completed",,"15-04-2026 11:58:34",,"28905",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"52","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 13 WANITA","D.F.03.W",,,,"5","Satisfied","5","Toilet bersih dan penjaganya ramah",,,"5","5","5","5","5","5","32d6cd26-30fa-4077-8d16-327999f91778","Completed",,"15-04-2026 12:01:53",,"49251",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
"53","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 13 PRIA","D.F.03.P",,,,"5","Satisfied","5","Toilet nya bersih",,,"5","5","5","5","5","5","2403464f-add2-4621-8ba8-ea330663e1bf","Completed",,"15-04-2026 12:02:36",,"26643",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,
