"sequence","SUBHOLDING","NAMA LOKASI","TIPE FASILITAS","KETERANGAN FASILITAS","ID FASILITAS","NPS","Group_NPS","Numeric_NPS","Overall CSAT","Group_Overall CSAT","Numeric_Overall CSAT","Saran dan Masukan","Tags_Saran dan Masukan","Sentiment_Saran dan Masukan","People-3PS","Numeric_People-3PS","Product/Premise-3PS","Numeric_Product/Premise-3PS","Process-3PS","Numeric_Process-3PS","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Survey Type","Final Tag Facility","Trigger Time","Response Imports","Campaign Id"
"1","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Area hijau yang semakin luas membuat udara terasa lebih sejuk. Sangat nyaman untuk tempat healing. Bus listriknya sangat efisien membantu berkeliling dengan nyaman tanpa polusi udara","Environmental Sustainability and Green Initiatives","Positive","5","5","5","5","5","5","a3bf7680-d019-4265-9b63-e7df18b54250","Completed",,"10-03-2026 11:37:44",,"1612307",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-03-10T04:10:50.5503Z",,,,,,,,,,,,,,,,,
"2","IDM","TMII","PUSAT INFORMASI","Antrian Shuttle","IDM-TMII-PUSAT INFORMASI-Antrian Shuttle-01",,,,"5","Satisfied","5","Nice, bagus sekarang tmii. Kesini mau ikutan main games 😂","Activities and Attractions Enhancement","Positive","5","5","5","5","5","5","c1d837d0-7fae-45b5-b759-69ec6b9887d9","Completed",,"10-03-2026 14:28:21",,"43466",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-03-10T07:27:36.8713Z",,,,,,,,,,,,,,,,,
"3","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Staffnya ramah semua, tempatnya juga recommended bangettt","Staff Friendliness and Service Quality","Positive","5","5","5","5","5","5","9292bed6-628a-4171-aebd-864818dd3de8","Completed",,"10-03-2026 16:21:32",,"212624",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-03-10T09:17:57.9141Z",,,,,,,,,,,,,,,,,
"4","IDM","TMII","SHUTTLE","LRT 2","IDM-TMII-SHUTTLE -LRT 2-01",,,,"5","Satisfied","5","Cukup baik. Bersih dan wangi","Facility Cleanliness and Maintenance","Positive","5","5","5","5",,,"0fa9179e-8826-4574-bc19-117fbdbbc239","Completed",,"09-03-2026 11:54:05",,"48768",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-03-09T04:53:16.1239Z",,,,,,,,,,,,,,,,,
"5","IDM","TMII","SHUTTLE","LRT 1","IDM-TMII-SHUTTLE -LRT 1-01",,,,"5","Satisfied","5","Sudah cukup baik",,"Positive","5","5","5","5",,,"e01bdb83-7f85-4e8b-8c77-c3491cb00762","Completed",,"09-03-2026 15:03:11",,"25029",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-03-09T08:02:46.1181Z",,,,,,,,,,,,,,,,,
