"sequence","SUBHOLDING","NAMA LOKASI","TIPE FASILITAS","KETERANGAN FASILITAS","ID FASILITAS","NPS","Group_NPS","Numeric_NPS","Overall CSAT","Group_Overall CSAT","Numeric_Overall CSAT","Saran dan Masukan","Tags_Saran dan Masukan","Sentiment_Saran dan Masukan","People-3PS","Numeric_People-3PS","Product/Premise-3PS","Numeric_Product/Premise-3PS","Process-3PS","Numeric_Process-3PS","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Survey Type","Final Tag Facility","Trigger Time","Response Imports","Campaign Id"
"1","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","bagus sekali sebagai tempat tujuan edukasi siswa siswi","Activities and Attractions Enhancement","Positive","5","5","5","5","5","5","d24c691f-337c-41ec-896e-4ddac2439db8","Completed",,"30-04-2026 15:18:32",,"49860",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-04-30T08:17:41.6502Z",,,,,,,,,,,,,,,,,
"2","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","masih bersih dari polusi udara, setuju sekali penerapan mobil emisi tidak boleh masuk","Environmental Sustainability and Green Initiatives","Neutral","5","5","5","5","5","5","aeb83732-a0b0-44cb-9a0a-b85376cd5964","Completed",,"30-04-2026 15:21:19",,"148372",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-04-30T08:18:50.1085Z",,,,,,,,,,,,,,,,,
"3","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","I had a wonderful time exploring TMII today. The private tour was very well-organized, and the guide’s explanations were clear and engaging. It made the whole experience stress-free and very enjoyable. A 10/10 experience. Thank you for being such a great guide! Your knowledge and kindness made a huge difference. Stay inspiring!","Tourist Information and Guidance","Positive","5","5","5","5","5","5","35e9ecdb-6948-4888-bd19-f4c5aa41fd3d","Completed",,"30-04-2026 16:08:28",,"52008",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-04-30T09:07:35.2265Z",,,,,,,,,,,,,,,,,
"4","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Tidak ada kritik saran. Pelayanan bener bener memuaskan","Staff Friendliness and Service Quality","Positive","5","5","5","5","5","5","c461e61a-36ee-4aaa-a8cf-4f190b5a6384","Completed",,"30-04-2026 18:58:56",,"68969",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-04-30T11:57:47.1350Z",,,,,,,,,,,,,,,,,
"5","IDM","TMII","SHUTTLE","LRT 1","IDM-TMII-SHUTTLE -LRT 1-01",,,,"5","Satisfied","5","Sudah cukup baik",,"Positive","5","5","5","5",,,"4a700a72-dc12-425a-b8a5-52924af4e702","Completed",,"29-04-2026 14:12:14",,"45272",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-04-29T07:11:27.9187Z",,,,,,,,,,,,,,,,,
