"sequence","SUBHOLDING","NAMA LOKASI","REGION","TIPE FASILITAS","ID FASILITAS","NPS","Group_NPS","Numeric_NPS","Overall Satisfaction","Group_Overall Satisfaction","Numeric_Overall Satisfaction","Saran dan Masukan","Tags_Saran dan Masukan","Sentiment_Saran dan Masukan","People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_People-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Product or Premises-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Numeric_Process-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di layanan kami","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Survey Type","Final Tag Facility","Trigger Time","Response Imports","Campaign Id"
"11","API dan IAS","KNO","3","TOILET,D1 PRIA","KNO-TP-D01",,,,"5","Satisfied","5","Sangking bersih,wangi,fasilitas dan sarana lengkap,jadi tidak ada saran yg bisa dilantunkan.","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","fc0bea20-1d96-4417-a14e-d9566563dde0","Completed",,"12-07-2026 20:06:30",,"189098",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"12","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 12 PRIA","D.F.02.P",,,,"4","Satisfied","4","Bersih dan wangi","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","4","4","4","4","4","4","11a809d7-96cc-4cf9-9d5c-bf5cf9a1c703","Completed",,"12-07-2026 22:38:51",,"112269",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"13","API dan IAS","KNO","3","TOILET,P4 PRIA","KNO-TP-P04",,,,"5","Satisfied","5",,,,"5","5","5","5","5","5","f7360685-8d03-44ca-9737-956fe32b90d9","Partial",,"13-07-2026 00:30:03",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"14","API dan IAS","CGK T3","1","TOILET T3 INT - BOARDING ROOM GATE 7 WANITA","I.F.03.W",,,,"5","Satisfied","5","good","Airport Facilities and Amenities (Shower Rooms, Charging Stations, Food & Beverage)","Positive","5","5","5","5","5","5","0eca7a07-5b21-41ba-8085-6186218bbacb","Partial",,"13-07-2026 04:14:14",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"15","API dan IAS","KNO","3","TOILET,A6 PRIA","KNO-TP-A06",,,,"5","Satisfied","5","Bersih","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Positive","5","5","5","5","5","5","a06cc9a2-5235-4f9e-bacf-6fe5206bec81","Completed",,"13-07-2026 06:07:53",,"97737",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"16","API dan IAS","YIA","4","TOILET BOARIDNG ROOM BARAT PRIA","YIA-TOI-BR-B-P",,,,"4","Satisfied","4","Oke",,"Neutral","5","5","5","5","5","5","3bd66c8e-1ec9-4227-befa-7b3a20bca560","Completed",,"13-07-2026 06:36:01",,"32871",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"17","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 14 WANITA","D.F.04.W",,,,"5","Satisfied","5","Keseluruhan beraih","Operational Efficiency and Overall Satisfaction (Flight Punctuality, Service Quality, Facility Improvements)","Positive","5","5","5","5","5","5","8125c247-d2cf-4f36-bc7d-c3f847ae3d95","Completed",,"13-07-2026 07:01:02",,"53997",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"18","API dan IAS","KNO","3","TOILET,P4 WANITA","KNO-TW-P04",,,,"4","Satisfied","4","Make the crews clean everytime someone use the toilet","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Neutral","3","3","3","3","2","2","4f4daf3d-35df-4acf-8791-98e20d29f6c5","Partial",,"13-07-2026 07:57:42",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"19","API dan IAS","KNO","3","TOILET,P4 WANITA","KNO-TW-P04",,,,"5","Satisfied","5","Thats Good Staff","Customer Service and Staff Behavior","Positive","5","5","5","5","5","5","6caa8e5a-bd0d-457a-9e7d-7be763c25a71","Completed",,"13-07-2026 08:33:14",,"64096",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"20","API dan IAS","KNO","3","TOILET,P4 WANITA","KNO-TW-P04",,,,"5","Satisfied","5","Staff nya okey , respon baik","Customer Service and Staff Behavior","Positive","5","5","5","5","5","5","87e54516-01b2-4823-b6dd-558f0d6acb44","Completed",,"13-07-2026 08:34:44",,"61709",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"21","API dan IAS","KNO","3","TOILET,P5 WANITA","KNO-TW-P05",,,,"5","Satisfied","5","Cleaning service sangat peduli dan ramah ...Gud Jobs ..","Customer Service and Staff Behavior","Positive","5","5","5","5","5","5","1fe21812-6071-4b80-88de-d717c9970c3f","Completed",,"13-07-2026 09:54:58",,"50293",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"22","API dan IAS","YIA","4","TOILET CHEKIN TIMUR PRIA","YIA-TOI-CT-P",,,,"5","Satisfied","5",,,,"5","5","4","4","5","5","431bc3ff-7b78-4d5e-9b6a-f82ccc72250f","Completed",,"13-07-2026 10:08:25",,"104606",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"23","API dan IAS","BPN","6","TOILET A2 - PRIA","BPN-TOILET-A2-P",,,,"5","Satisfied","5",,,,,,,,,,"2cdbf4a2-59a7-420f-b75d-a875bc851803","Partial",,"13-07-2026 11:26:29",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"24","API dan IAS","CGK T2","1","TOILET T2F - CHECKIN WANITA","API&IAS-TOILET-CGK T2-HCI F TW",,,,"5","Satisfied","5","Perbanyak wc jongkok nya","Restroom and Toilet Facilities (Cleanliness, Maintenance, Accessibility, Signage)","Neutral","5","5","5","5","5","5","de6b0d84-c99f-47a5-ab2e-ec205d147db7","Completed",,"13-07-2026 14:37:06",,"77407",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"25","API dan IAS","KNO","3","TOILET,A6 WANITA","KNO-TW-A06",,,,"4","Satisfied","4","Good",,"Positive","5","5","5","5","4","4","5a566c61-3859-48ba-aca3-edd8c6e22db4","Completed",,"13-07-2026 15:09:16",,"29160",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
"26","API dan IAS","KNO","3","TOILET,A6 PRIA","KNO-TP-A06",,,,"5","Satisfied","5",,,,,,,,,,"0a882ae7-715c-44ba-a5ba-f26898c8b544","Partial",,"13-07-2026 14:52:10",,,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","11cad9db-78d1-400a-80b6-3844b88ac336","9",,"true",,,,,,,,,,,,,,,,,,,,,,
