"sequence","SUBHOLDING","NAMA LOKASI","REGION","TIPE FASILITAS","ID FASILITAS","Seberapa puas Bapak / Ibu terhadap fasilitas Toilet kami?","Group_Seberapa puas Bapak / Ibu terhadap fasilitas Toilet kami?","Numeric_Seberapa puas Bapak / Ibu terhadap fasilitas Toilet kami?","Silakan berikan saran dan masukan Anda terkait fasilitas Toilet kami (Opsional)","Tags_Silakan berikan saran dan masukan Anda terkait fasilitas Toilet kami (Opsional)","Sentiment_Silakan berikan saran dan masukan Anda terkait fasilitas Toilet kami (Opsional)","Staff (penampilan, keramahan, dll)-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Numeric_Staff (penampilan, keramahan, dll)-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Fasilitas Toilet  (Toilet bowl, tisu, dll)-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Numeric_Fasilitas Toilet  (Toilet bowl, tisu, dll)-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Alur & Pengelolaan Toilet-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Numeric_Alur & Pengelolaan Toilet-Berikan penilaian Anda terhadap kepuasan Anda dengan hal-hal berikut di Toilet kami","Hal apa saja dari pelayanan Staff dan Petugas kami yang menurut Bapak / Ibu Memuaskan?","Other Choice-Lainnya","Hal apa saja dari pelayanan Staff dan Petugas kami yang menurut Bapak / Ibu Kurang Memuaskan?","Other Choice-Lainnya_1","Hal apa saja dari Fasilitas Toilet kami yang menurut Bapak / Ibu Memuaskan?","Other Choice-Lainnya_2","Hal apa saja dari Fasilitas Toilet kami yang menurut Bapak / Ibu Kurang Memuaskan?","Other Choice-Lainnya_3","Hal apa saja dari Alur & Pengelolaan Toilet kami yang menurut Bapak / Ibu Memuaskan?","Other Choice-Lainnya_4","Hal apa saja dari Alur & Pengelolaan Toilet kami yang menurut Bapak / Ibu Kurang Memuaskan?","Other Choice-Lainnya_5","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Survey Type","Final Tag Facility","Trigger Time","Campaign Id"
"1","API dan IAS","KNO","3","TOILET,P5 WANITA","KNO-TW-P05","5","Satisfied","5",,,,,,,,,,,,,,,,,,,,,,"93a2b0ef-a33f-4aa8-98cd-4e50b1fdf5c9","Partial","New","06-04-2026 13:18:28","Anonymous",,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2026-04-06T06:18:18.7359Z",,,,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"2","API dan IAS","KNO","3","TOILET,D3 WANITA","KNO-TW-D03","5","Satisfied","5","Semua tingkatkan lg","Facility Maintenance and Upkeep","Neutral","5","5","5","5","5","5","Petugas ramah dan sopan|Berpenampilan rapi dengan seragam jelas|Cepat tanggap saat membantu penumpang",,,,"Ketersediaan tisu, sabun, air, dan hand dryer|Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik|Toilet memiliki aroma yang wangi|Penerangan dan sirkulasi udara toilet baik",,,,"Lokasi toilet mudah terlihat dan terjangkau|Lainnya","Jika rame kamar toilet krg bnyk",,,"68b023f3-4c93-4200-bb47-2c59024d921a","Completed","New","06-04-2026 13:28:52","Anonymous","238128",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2026-04-06T06:24:54.1249Z",,,,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"3","API dan IAS","KNO","3","TOILET,A4 WANITA","KNO-TW-A04","1","Not Satisfied","1",,,,"5","5","5","5","5","5","Petugas ramah dan sopan|Berpenampilan rapi dengan seragam jelas|Cepat tanggap saat membantu penumpang|Jumlah petugas cukup",,,,"Ketersediaan tisu, sabun, air, dan hand dryer|Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik|Toilet memiliki aroma yang wangi|Penerangan dan sirkulasi udara toilet baik",,,,"Lokasi toilet mudah terlihat dan terjangkau|Jumlah toilet mencukupi sehingga tidak ada antrean|Proses penanganan masalah cepat sehingga aktivitas bisa berjalan dengan lancar|Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih",,,,"1af6f3a2-6d49-47d8-a241-e975f6a1b768","Completed","New","06-04-2026 12:20:05","Anonymous","71040",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2026-04-06T05:18:53.8500Z",,,,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"4","API dan IAS","CGK T3","1","TOILET T3 DOM - BOARDING ROOM GATE 15 PRIA","D.F.05.P","5","Satisfied","5","Sangat bagus dan nyaman","Cleanliness and Hygiene of Toilets","Positive","5","5","5","5","5","5","Petugas ramah dan sopan",,,,"Toilet memiliki aroma yang wangi",,,,"Lokasi toilet mudah terlihat dan terjangkau",,,,"24536237-4db6-41e0-987c-131ddb73339b","Completed","New","06-04-2026 11:16:49","Anonymous","127259",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2026-04-06T04:14:40.9734Z",,,,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"5","API dan IAS","KNO","3","TOILET,A5 WANITA","KNO-TW-A05","5","Satisfied","5",,,,"5","5","5","5","5","5","Petugas ramah dan sopan",,,,"Ketersediaan tisu, sabun, air, dan hand dryer",,,,"Lokasi toilet mudah terlihat dan terjangkau",,,,"ba1815ef-1666-4cd0-9057-27809d25725f","Completed","New","06-04-2026 11:09:02","Anonymous","67010",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2026-04-06T04:07:55.4463Z",,,,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"6","API dan IAS","KNO","3","TOILET,P5 WANITA","KNO-TW-P05","4","Satisfied","4","Bersih","Cleanliness and Hygiene of Toilets","Neutral","4","4","4","4","4","4","Petugas ramah dan sopan",,,,"Ketersediaan tisu, sabun, air, dan hand dryer",,,,"Lokasi toilet mudah terlihat dan terjangkau",,,,"f44082a5-add5-4642-aea4-a829238cbab1","Completed","New","06-04-2026 10:35:19","Anonymous","29128",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2026-04-06T03:34:47.9783Z",,,,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"7","API dan IAS","CGK T3","1","TOILET T3 INT - SCP PRIA","I.S.02.P","5","Satisfied","5","Bersih, wangi dan petugasnya pun ramah.","Cleanliness and Hygiene of Toilets","Positive","5","5","5","5","5","5","Petugas ramah dan sopan|Berpenampilan rapi dengan seragam jelas",,,,"Ketersediaan tisu, sabun, air, dan hand dryer|Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik|Toilet memiliki aroma yang wangi",,,,"Proses penanganan masalah cepat sehingga aktivitas bisa berjalan dengan lancar|Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih",,,,"1516a07a-aa17-4072-9f21-b996defb2ffc","Completed","New","06-04-2026 10:30:22","Anonymous","151400",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2026-04-06T03:27:48.6027Z",,,,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"8","API dan IAS","CGK T3","1","TOILET T3 INT - PARKING WANITA","PI.02.S.W","5","Satisfied","5","Bersih","Cleanliness and Hygiene of Toilets","Neutral","5","5","5","5","5","5","Petugas ramah dan sopan",,,,"Ketersediaan tisu, sabun, air, dan hand dryer",,,,"Lokasi toilet mudah terlihat dan terjangkau",,,,"c519dff4-0750-4363-81a7-a68b8c2183dd","Completed","New","06-04-2026 10:28:38","Anonymous","86492",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2026-04-06T03:27:11.4131Z",,,,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"9","API dan IAS","CGK T3","1","TOILET T3 INT - PARKING WANITA","PI.02.S.W","5","Satisfied","5","Bagus toiletnya wangi dan pelayanan baik","Odor Control, Ventilation, and Overall Comfort","Positive","5","5","5","5","5","5","Petugas ramah dan sopan",,,,"Ketersediaan tisu, sabun, air, dan hand dryer|Toilet bowl, urinoir, dan wastafel bersih dan berfungsi dengan baik|Toilet memiliki aroma yang wangi",,,,"Lokasi toilet mudah terlihat dan terjangkau|Jumlah toilet mencukupi sehingga tidak ada antrean|Proses penanganan masalah cepat sehingga aktivitas bisa berjalan dengan lancar|Jadwal kebersihan yang konsisten sehingga toilet selalu dalam kondisi bersih",,,,"4127422c-8057-43af-972b-8d3a2f4a668a","Completed","New","06-04-2026 10:29:17","Anonymous","60401",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2026-04-06T03:27:30.5910Z",,,,,,,,,,,,,,,,"68b55898ba36f57e40594600"
"10","API dan IAS","CGK T1","1","TOILET T1B - BOARDING ROOM T1B-5 PRIA","B. BL5. P","5","Satisfied","5","Kerenn",,"Positive","5","5","5","5","5","5","Petugas ramah dan sopan",,,,"Ketersediaan tisu, sabun, air, dan hand dryer",,,,,,,,"2f58a098-6009-40e4-9149-672034af8e1f","Partial","New","06-04-2026 09:24:56","Anonymous",,,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","01f4f038-24c4-4c5e-8607-032254333b0e",,,"true","False","QrCode","Bahasa","2026-04-06T02:24:35.3109Z",,,,,,,,,,,,,,,,"68b55898ba36f57e40594600"
